# The Wright-Fisher run m2_N100: memory two (65536 strategies), N = 100, beta = 3, mu = 1e-4, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e8 generations, the second half of each sampled; the run the paper draws in SI Figures 4 and 5 (rows d-f) and SI Figure 3 a-h.
# Source (not deposited): DiskM2WF/Data/dw2_e4{.idx,.bin,.win} (the Cannon kit dw2, job 45049704); atoms: the exact eps -> 0 classification (DiskM2WF/Opt/exact.py: BinM2NE1's census for stability, the ca17 rival mask, self-play efficiency).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   efsd         the s.d. of pay/Emax over the ten replicates
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 65536)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-two genome code 0..65535, as in the census; ALLD 0, ALLC 65535)
ipt,isl,seed1,u,v,emax,pay,E,efsd,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top
199,1965,9019641,-2.482421875,1.970703125,1.0,0.38528784309,0.38528784309,0.0220006,10,0.4255859151677753,0.08358276204845076,0.0,0.149806467064643,0.09191154038447573,0.18575967232531942,0.06335364300933591,55265,7452,0,2138,179,494,8,0.2388479454422624,0.3410248557191311,0.3989197823992984,0,7,959.3803263223357,0.019973386064946832,23175
200,1968,9019671,0.5009765625,-3.1435546875,1.0,0.99869259791,0.99869259791,0.0001006321,10,0.0004652695427651288,0.0,1.017080005029098e-06,2.7418919979624376e-05,0.7138852594996681,0.0,0.2856210349575822,56176,0,600,1121,6120,0,1519,0.9995062944572503,0.9995073115372552,0.2856484538775618,6,7,1109.0298952906073,0.0051113273961319785,33291
201,1971,9019701,1.7607421875,2.6669921875,2.7138671875,2.6808164521,0.98782153542,0.01816821,10,0.0367352167884704,0.009695601207482238,0.0,0.000551599897126265,0.9039305539561946,0.0,0.04908702815072648,59904,1504,0,2560,1488,0,80,0.9627131833144034,0.9530175821069211,0.04963862804785274,6,7,132.00553247988233,0.022855527734318218,11354
202,1974,9019731,-3.1123046875,-0.7802734375,1.0,0.99197511586,0.99197511586,0.01133246,10,0.00043062176237754245,0.0,0.017389365433762526,8.285939964751307e-06,0.9816397360705473,9.809316045258283e-05,0.00043389763289531356,46929,0,8336,1645,7631,987,8,0.9820736337034427,0.9995610922976579,0.0005402767333126477,6,6,837.4411982789728,0.00577207282250029,36249
203,1977,9019761,2.833984375,-1.533203125,1.150390625,1.0817085268,0.94029671599,0.005704023,10,0.11525980438143138,0.01946483932471395,0.004142195208034131,0.341447554264552,0.0,0.13794209051355424,0.3817435163077143,59865,2992,39,1846,0,714,80,0.40120835563242824,0.5238278020293027,0.8611331610858205,7,7,267.72037585688935,0.02154473590950804,12045
204,1980,9019791,-1.05859375,3.0576171875,1.49951171875,1.3607252665,0.90744557013,0.01558335,10,0.13294676208683867,0.031046006657702283,0.0,0.05070277776584626,0.24830507844408964,0.013305206911769858,0.5236941681337535,59904,2848,0,2304,144,256,80,0.8030452532355454,0.785304453489613,0.5877021528113696,7,7,148.2846281624471,0.025079958143634486,23301
205,1983,9019821,-1.2900390625,-2.9814453125,1.0,0.99834163528,0.99834163528,3.664296e-05,10,0.00021087025985983132,0.0,1.93117001223659e-05,1.7726339980546936e-05,0.7957814596661793,0.0,0.20397063203385798,44996,0,11780,1121,6120,0,1519,0.9997520917000373,0.9997714034001597,0.20398835837383852,6,7,891.7878793572622,0.004982450508999417,53193
206,1986,9019851,2.9765625,1.33203125,2.654296875,2.644062965,0.99614439886,0.004766289,10,0.017262105117812277,0.04477043798815626,0.0,0.00048479228051132587,0.9104329237679799,0.0,0.027049740845540186,59904,1504,0,2560,1488,0,80,0.9822531026016764,0.9374826646135201,0.027534533126051513,6,6,92.20116170497649,0.04002886264156629,19675
207,1989,9019881,-3.107421875,1.033203125,1.0,0.6523859371,0.6523859371,0.03541389,10,0.1351043704596396,0.06965786957782884,0.07756885232288285,0.034575249821893035,0.48932467636624544,0.17935574463054763,0.014413236820962561,55161,7168,104,1681,463,951,8,0.5733957827650368,0.7606625101406385,0.22834423127340323,6,7,448.71212669727294,0.015667483188910068,23368
208,1992,9019911,1.599609375,-2.8720703125,1.0,0.99706687401,0.99706687401,0.0004220309,10,0.004804905128167931,0.01130889842621248,0.0,0.0006086243805642703,0.5175369790313649,0.0,0.4657405930336905,56776,4156,0,1121,1964,0,1519,0.9945864704912679,0.9832775720650553,0.4663492174142547,6,7,1037.190196510391,0.003692267698442866,64791
209,1995,9019941,0.763671875,3.2119140625,2.48779296875,2.3978290493,0.96383785926,0.01869489,10,0.07756297594415981,0.04931273142019596,0.0,0.006010868283567908,0.786386404478984,0.0,0.08072701987309218,59904,2240,0,2560,752,0,80,0.9164261557722722,0.8671134243520762,0.08673788815666009,6,6,152.06510609746306,0.031094346244580514,50373
210,1998,9019971,-2.7431640625,-1.8603515625,1.0,0.96489879209,0.96489879209,0.1052726,10,0.0002088140996798239,0.0,0.10000412962258935,7.110979983023931e-06,0.8986664049249211,1.6927600053041198e-06,0.0011118476128213436,43083,0,12182,1645,7631,987,8,0.8997782525377425,0.999784074920337,0.0011206513528096717,6,7,775.3424318868517,0.007178736386479099,14808
211,2001,9020001,3.2919921875,-0.4833984375,1.904296875,1.8278876731,0.95987537296,0.00978856,10,0.08352203347055998,0.030490454948109466,0.0,0.0482633676439915,0.5802481637626197,0.014481696476357716,0.24299428369836168,59904,2720,0,2176,272,384,80,0.8537329024090907,0.8377241439373391,0.3057393478187109,6,7,155.67036272247753,0.025644628393642403,54941
212,2004,9020031,-2.109375,2.5908203125,1.0,0.4735928007,0.4735928007,0.01931887,10,0.47232573310285164,0.061662258361752556,0.0,0.19468551203605403,0.0,0.18946404770049427,0.08186244879884749,55265,7631,0,2209,0,423,8,0.14352470716060006,0.27132649649934176,0.4660120085353958,0,7,802.4153248053103,0.01646168531679986,23175
213,2007,9020061,-0.1953125,-3.3486328125,1.0,0.99854425956,0.99854425956,4.107688e-05,10,0.00022634118021902766,0.0,1.1520620069580271e-05,1.8562520015849103e-05,0.7759389365779559,0.0,0.22380463910173973,49880,0,6896,1121,6120,0,1519,0.9997435756796956,0.9997550962997652,0.22382320162175556,6,7,781.124212294445,0.014126151813071447,60921
214,2010,9020091,2.416015625,2.3466796875,2.88134765625,2.8656253399,0.9945434157,0.006172674,10,0.02404019494116461,0.04371952407987091,0.0,0.00029675704090757803,0.8656969607289935,0.0,0.0662465632090635,59904,1504,0,2560,1488,0,80,0.9756630480179279,0.931943523938057,0.06654332024997107,6,7,109.0636488774025,0.03476289289471,17626
215,2013,9020121,-3.3798828125,-0.0986328125,1.0,0.8525620343,0.8525620343,0.01715876,10,0.040480450732032894,0.0,0.1427669550584087,0.007805474268312897,0.7729875330913845,0.035544982220910716,0.000414604628950414,53018,0,2247,1645,7631,987,8,0.7734021377203348,0.9517140749996543,0.04376506111817403,6,6,594.5611413168383,0.006571584858692619,37469
216,2016,9020151,2.5693359375,-2.21875,1.0,0.99509550918,0.99509550918,0.0004048898,10,0.016790143175927523,0.08807259226466457,0.0,0.004684598146720259,0.09009487751362219,0.0,0.8003577888990655,56776,5882,0,1121,238,0,1519,0.9785252586773523,0.8904526664126877,0.8050423870457858,7,7,935.2380067733985,0.0036548320177646055,20255
217,2019,9020181,-0.3974609375,3.384765625,1.99365234375,1.9185190941,0.96231376554,0.009855823,10,0.07217727385786354,0.026730871930593522,0.0,0.020227151619484143,0.5703638749415133,0.0018635774806284881,0.3086372501699174,59904,2752,0,2442,240,118,80,0.9057319970420242,0.8808647025920592,0.33072797927003,6,7,147.13653041018458,0.023760933437041703,56837
218,2022,9020211,-2.0009765625,-2.775390625,1.0,0.99820034463,0.99820034463,9.353842e-05,10,0.00021302439986471222,0.0,2.2080160136783905e-05,7.455859996426717e-06,0.9984200723907066,1.596280010878701e-06,0.001335770909284577,41848,0,13417,1645,7631,987,8,0.9997558432999912,0.9997795197401389,0.0013448230492918824,6,7,898.2695667396846,0.00566143402764583,8185
219,2025,9020241,3.36328125,0.697265625,2.5302734375,2.4700194735,0.97618677761,0.01536439,10,0.08179418097174142,0.027962043645705356,0.0,0.003789295583065141,0.8119039868916242,0.0,0.07455049290786395,59904,1856,0,2560,1136,0,80,0.9144165234451935,0.8864544797994882,0.07833978849092908,6,7,105.33707333202297,0.03366093723937356,16261
220,2028,9020271,-2.962890625,1.7646484375,1.0,0.41942482194,0.41942482194,0.03776344,10,0.30656302302157296,0.07058503782435467,0.0,0.10594727928516277,0.23040226899993244,0.24959111530725647,0.03691127556172072,55265,7280,0,1867,351,765,8,0.3378985823860078,0.5169046598689097,0.39244967015414,0,7,673.7488784079612,0.015566891979921947,18631
221,2031,9020301,0.99609375,-3.31640625,1.0,0.99702095257,0.99702095257,0.0004801849,10,0.0038498724838006053,0.0,0.0,0.0004066136787285896,0.5585060577238476,0.0,0.4372374561136232,56776,0,0,1121,6120,0,1519,0.9957435138374708,0.9957435138374708,0.43764406979235176,6,7,988.567178103466,0.006270656832993612,5303
222,2034,9020331,1.5107421875,3.130859375,2.82080078125,2.7901688388,0.98914069271,0.005434517,10,0.02864942762225252,0.014519904830730028,0.0,0.0026672690188300043,0.8929401024414099,0.0,0.06122329608677762,59904,1504,0,2560,1488,0,80,0.9686833033589175,0.9541633985281874,0.06389056510560763,6,7,95.55490137786455,0.054988011573601545,8364
223,2037,9020361,-3.2412109375,-1.29296875,1.0,0.99822620025,0.99822620025,5.698396e-05,10,0.0002287092392036815,0.0,2.221471984660375e-05,7.856599963974825e-06,0.9989959791211458,1.8507199895808174e-06,0.0007433895998504708,43885,0,11380,1645,7631,987,8,0.9997393687209962,0.9997634341608325,0.0007530969198040265,6,6,836.4071475539092,0.007167929779544761,36937
224,2040,9020391,3.2763671875,-1.2412109375,1.517578125,1.4076932275,0.92759193373,0.01303297,10,0.11540910997727906,0.06470146898718673,0.0,0.1328422848568605,0.059292572570171315,0.056151908989063484,0.571602654619439,59904,2976,0,1976,16,584,80,0.6955966961767971,0.6870471361786739,0.760596848465363,7,7,136.7815345435705,0.023982480130693214,12077
225,2043,9020421,-1.5830078125,3.140625,1.27880859375,1.1418715758,0.89291828455,0.01566409,10,0.1354915499368233,0.046906179876193776,0.0,0.060997409215560766,0.0,0.018243956243395885,0.7383609047280264,59904,2992,0,2283,0,277,80,0.7852670846042202,0.7566048609714223,0.8176022701869831,7,7,96.33777976783938,0.03260419516195301,19211
226,2046,9020451,-0.9580078125,-3.3984375,1.0,0.99829034797,0.99829034797,6.707061e-05,10,0.00021226643998928805,0.0,1.6043360105138375e-05,1.8370099980762485e-05,0.7786190958776371,0.0,0.22113422422228768,46960,0,9816,1121,6120,0,1519,0.9997533200999248,0.99976936346003,0.22115259432226844,6,7,911.7448388403367,0.005254438611029969,58873
227,2049,9020481,3.013671875,1.8662109375,2.93994140625,2.9381745367,0.99939901198,3.082364e-05,10,0.0005500777606535681,0.6741215892158041,0.0,2.1659520029200227e-05,0.3177271578517745,0.0,0.00757951565173866,59904,1504,0,2560,1488,0,80,0.9994282627193173,0.32530667350351317,0.00760117517176786,4,4,41.41730395979238,0.07848645019393942,47291
228,2052,9020511,-3.4970703125,0.662109375,1.0,0.67831094137,0.67831094137,0.03989169,10,0.10548810717273113,0.017017183468292993,0.12543634999830425,0.026572677415830775,0.5666268808289351,0.1465508268059828,0.012307974309922823,54685,5849,580,1669,1782,963,8,0.5959520386071508,0.850922031943145,0.18543147853173642,6,7,541.881777664946,0.011220225144987158,23111
229,2055,9020541,2.1396484375,-2.861328125,1.0,0.99616963293,0.99616963293,0.0004267199,10,0.007959543035353346,0.06283411187233047,0.0,0.0012081253011066526,0.3261587760680356,0.0,0.6018394437231738,56776,4870,0,1121,1250,0,1519,0.9908323316635399,0.9279982197912093,0.6030475690242805,7,7,1086.6892990392041,0.0032810252177471223,60991
230,2058,9020571,0.3564453125,3.5693359375,2.462890625,2.3905634845,0.97063323081,0.009769773,10,0.06337333842660733,0.03545968741765046,0.0,0.01333430507346759,0.6960161254996367,0.0,0.19181654358263778,59904,2248,0,2560,744,0,80,0.9232923564999249,0.8878326690822744,0.20515084865610536,6,7,178.7170662788942,0.02000126058026436,8948
231,2061,9020601,-2.6845703125,-2.400390625,1.0,0.99810322053,0.99810322053,6.704152e-05,10,0.0002100887398847166,0.0,2.2476460113431543e-05,7.450579992961269e-06,0.9983602568060681,1.6285000105466903e-06,0.001398098913930275,41848,0,13417,1645,7631,987,8,0.9997583557199984,0.9997824606801223,0.0014071779939337828,6,7,862.4165578387264,0.005002093501164586,16377
232,2064,9020631,3.615234375,-0.0439453125,2.28564453125,2.2290584428,0.97524283079,0.005043641,10,0.06326547433901115,0.081520786835362,0.0,0.022120027380874804,0.6523655052275987,0.005169740115378508,0.17555846610177483,59904,2656,0,2260,336,300,80,0.9094447581647356,0.8330937114447521,0.20284823359802814,6,7,156.89266167856715,0.02245817522156403,15269
233,2067,9020661,-2.646484375,2.4833984375,1.0,0.3513586059,0.3513586059,0.02823966,10,0.4740794675844009,0.08345852035890888,0.0,0.16688315052415031,0.0,0.20045965077469968,0.07511921075784031,55265,7631,0,2142,0,490,8,0.1585777311167492,0.27557886153253996,0.44246201205669033,0,7,1046.7465751801049,0.014543467179035886,23175
234,2070,9020691,0.2744140625,-3.6328125,1.0,0.99855188271,0.99855188271,4.855205e-05,10,0.000249361200089503,0.0,4.6363000155055446e-06,2.2114440015686687e-05,0.7425291044567784,0.0,0.257194783603101,54055,0,2721,1121,6120,0,1519,0.9997238880598794,0.9997285243598949,0.2572168980431167,6,7,985.6125670662968,0.004833865447007565,32781
235,2073,9020721,2.2607421875,2.8759765625,3.068359375,3.0638196323,0.99852046579,0.00180247,10,0.0036154116150411046,0.0013621325408867569,0.0,0.00026353069873321494,0.9872575454367417,0.0,0.007501379708597197,59904,1504,0,2560,1488,0,80,0.9961210576862257,0.9947589251453389,0.007764910407330412,6,6,86.24675352567375,0.034075908487447494,19917
236,2076,9020751,-3.623046875,-0.595703125,1.0,0.97703430775,0.97703430775,0.01473523,10,0.0030948016140443365,0.0,0.044240306375574176,0.0003363911355636532,0.9472079474361312,0.0008816914493216135,0.004238861989365069,48462,0,6803,1645,7631,987,8,0.9514468094254963,0.9965688072503921,0.005456944574250336,6,7,735.3017220113039,0.007513325185650854,43001
237,2079,9020781,3.0859375,-2.015625,1.03515625,1.0047181265,0.97059562411,0.001514926,10,0.13525038905153566,0.00657851020078456,0.0009137016361719605,0.476962974441722,0.0,0.2816439196013,0.09865050506848588,59900,2992,4,1846,0,714,80,0.10522901526927045,0.3812081263059578,0.8572573991115078,1,7,990.904072287322,0.009471572007130879,12045
238,2082,9020811,-0.91796875,3.5849609375,1.83349609375,1.7363200744,0.94699960382,0.006952868,10,0.08269036590981972,0.040122673220604435,0.0,0.029572397094317845,0.4440302928614888,0.006056990527934861,0.3975272803858345,59904,2848,0,2343,144,217,80,0.8816802464679278,0.8476145637752581,0.4331566680080872,6,7,152.39968360244478,0.02037186167434375,24099
239,2085,9020841,-1.751953125,-3.2763671875,1.0,0.99813087529,0.99813087529,9.574016e-05,10,0.0001961336001220878,0.0,2.0235380157825702e-05,1.6035819970078888e-05,0.8081768454563709,0.0,0.19159074974337914,44287,0,12489,1121,6120,0,1519,0.99976759519975,0.9997878305799079,0.19160678556334923,6,6,844.5677541264993,0.004643091468709848,51625
240,2088,9020871,3.5185546875,1.2373046875,2.8779296875,2.8531152902,0.99137769162,0.00714698,10,0.03390411870177348,0.018497892754818543,0.0,0.0017909778929985683,0.9161580528073616,0.0,0.029648957843047847,59904,1504,0,2560,1488,0,80,0.964304903405228,0.9458070106504095,0.031439935736046414,6,6,122.90819023838526,0.02899554749536778,9412
241,2091,9020901,-3.443359375,1.470703125,1.0,0.51759864612,0.51759864612,0.02519692,10,0.19189158164245185,0.053691122868647745,0.012115787909136502,0.07851785433649804,0.3806703589098209,0.24844473630401515,0.03466855802942995,55211,7272,54,1811,359,821,8,0.4690300398078986,0.6758994411524024,0.36163114866994317,6,7,602.7952070324495,0.015338063233446319,23175
242,2094,9020931,1.5517578125,-3.423828125,1.0,0.99691704576,0.99691704576,0.0003280371,10,0.0043169757615577386,0.010625825225285056,0.0,0.0004835161979943379,0.5001781883379188,0.0,0.48439549447724406,56776,4156,0,1121,1964,0,1519,0.995199508040448,0.9845736828151629,0.4848790106752384,6,7,1052.6105280370327,0.002966502448314902,63103
243,2097,9020961,1.1728515625,3.5869140625,2.8798828125,2.7912877619,0.96923657787,0.06036785,10,0.0590577899641248,0.009377434656454001,0.0,0.0029406198001039894,0.8412177188949831,0.0,0.08740643668433416,59904,1856,0,2560,1136,0,80,0.9380015902357712,0.9286241555793172,0.09034705648443815,6,7,83.67425763784159,0.04662732777466777,19669
244,2100,9020991,-3.2998046875,-1.859375,1.0,0.96477856323,0.96477856323,0.1052395,10,0.00019962153977713884,0.0,0.10000474159295616,6.932939979268994e-06,0.8994571575519146,1.696560005388747e-06,0.000329849815367332,43073,0,12192,1645,7631,987,8,0.8997870073672819,0.9997934455202434,0.00033847931535198973,6,6,770.924027164014,0.007027909163873471,47086
245,2103,9021021,3.7041015625,-0.861328125,1.92138671875,1.814009685,0.94411482459,0.007871435,10,0.10158700399248807,0.018006480607201752,0.0,0.07479311722297906,0.3668352141322036,0.021709387125901692,0.4170687969192258,59904,2720,0,2155,272,405,80,0.8019104916586312,0.8056133981773311,0.5135713012681066,7,7,169.0197252158045,0.02236989335545051,23461
246,2106,9021051,-2.158203125,3.1494140625,1.0,0.72297940606,0.72297940606,0.03166025,10,0.3290864962843988,0.026553124298704982,0.0,0.3818015364598617,0.0,0.2452032116560821,0.017355631300952305,55265,7631,0,2228,0,404,8,0.04390875559965729,0.2625588429570344,0.6443603794168961,1,7,292.75158281523943,0.01623531243911627,19210
247,2109,9021081,-0.5380859375,-3.7939453125,1.0,0.99830943142,0.99830943142,9.795041e-05,10,0.00021420447986301706,0.0,1.4967280088593544e-05,1.855369999240497e-05,0.7769385107168973,0.0,0.2228137638231588,47610,0,9166,1121,6120,0,1519,0.9997522745400561,0.9997672418201446,0.2228323175231512,6,7,878.540368699174,0.00484888115489471,47529
248,2112,9021111,2.9716796875,2.443359375,3.20751953125,3.2053721607,0.99933051989,4.538242e-05,10,0.0007068183658614533,0.39222888268298184,0.0,2.6611940203943414e-05,0.588478829465993,0.0,0.018558857544959596,59904,1504,0,2560,1488,0,80,0.9992665696939343,0.6070376870109525,0.018585469485163538,6,6,34.9612214098439,0.13449227932008365,8354
249,2115,9021141,-3.8564453125,0.2060546875,1.0,0.78482950187,0.78482950187,0.02815495,10,0.06444329568806156,0.0143522520495971,0.12963824492922998,0.011888377300171199,0.6966776349364542,0.07694215965935877,0.006058035437127183,54221,4899,1044,1645,2732,987,8,0.7170879224231784,0.9093160749621702,0.09488857239665716,6,7,579.1404651303254,0.010034267776300718,24392
250,2118,9021171,2.71484375,-2.767578125,1.0,0.99456084801,0.99456084801,0.0004356212,10,0.01439867275043159,0.07451867147899485,0.0,0.003383354095022197,0.11227432395961082,0.0,0.7954249777159406,56776,5734,0,1121,386,0,1519,0.9822179731545462,0.9076993016755514,0.7988083318109628,7,7,946.9001894438787,0.004653368606428873,62839
251,2121,9021201,-0.1328125,3.8896484375,2.37841796875,2.2987426403,0.96650070364,0.009062907,10,0.06835612882930439,0.04582616702931871,0.0,0.017177824428532888,0.5747002680741473,0.0008880976654718335,0.2930515139732248,59904,2752,0,2487,240,73,80,0.9135779490766909,0.868639879712844,0.3111174360672295,6,7,164.46415302763165,0.019989922660843117,20004
252,2124,9021231,-2.5390625,-2.9697265625,1.0,0.9979963506,0.9979963506,5.948779e-05,10,0.00020241979993282578,0.0,2.181932015276139e-05,7.3698199969607525e-06,0.9997664878799002,1.5877200120550534e-06,3.154600051920179e-07,41848,0,13417,1645,7631,987,8,0.9997668033399054,0.9997902103800702,9.273000014207825e-06,6,6,852.3607744093076,0.0047326553607386565,40857
253,2127,9021261,3.8935546875,0.4765625,2.68505859375,2.6223543165,0.97664696129,0.01215406,10,0.07310897117840526,0.018400433861446453,0.0,0.0071542393778827994,0.7968122498182648,0.0,0.10452410576400074,59904,1984,0,2560,1008,0,80,0.919736789443712,0.9013363555822655,0.11167834514188354,6,7,150.7835475041772,0.02474440074477591,54011
254,2130,9021291,-3.205078125,2.2880859375,1.0,0.32535451099,0.32535451099,0.02444621,10,0.38853699497740807,0.07785494150811809,0.0,0.1838138658145994,0.08461968356954386,0.20726837954622646,0.057906134584104214,55265,7603,0,2115,28,517,8,0.22038075966176615,0.3497941976998745,0.44898837994493007,0,7,945.3619837105678,0.012927914983995929,23175
255,2133,9021321,0.8212890625,-3.8671875,1.0,0.99732656332,0.99732656332,0.0003716319,10,0.0027901642878546255,0.0,0.0,0.0002016081797382211,0.5786997037137658,0.0,0.4183085238186414,56776,0,0,1121,6120,0,1519,0.9970082275324073,0.9970082275324073,0.41851013199837966,6,7,1025.4591235067821,0.003761837495096292,38711
